iter	RMSE
1519	0.5864877041
1520	0.586465385
1521	0.5864455629
1522	0.5864172861
1523	0.5864001819
1524	0.5863754279
1525	0.5863221746
1526	0.5863027691
1527	0.5862846479
1528	0.5862664505
1529	0.5862415389
1530	0.5862252989
1531	0.5861969725
1532	0.586182461
1533	0.5861523749
1534	0.5861347697
1535	0.5860935637
1536	0.5860777884
1537	0.586065247
1538	0.5860417152
1539	0.5860052824
1540	0.5859725467
1541	0.585949581
1542	0.5859050189
1543	0.5858773228
1544	0.5858194919
1545	0.585804216
1546	0.5857667771
1547	0.5857334193
1548	0.5857098466
1549	0.5856835139
1550	0.585669278
1551	0.585650618
1552	0.5856347032
1553	0.5856216763
1554	0.5856005149
1555	0.5855697271
1556	0.5855370731
1557	0.5855074318
1558	0.5854941976
1559	0.5854734234
1560	0.5854475182
1561	0.5854336118
1562	0.585408011
1563	0.585375566
1564	0.5853452097
1565	0.5853098725
1566	0.5852973995
1567	0.5852735763
1568	0.585255379
1569	0.5852036622
1570	0.58518803
1571	0.5851670455
1572	0.5851419086
1573	0.5851201135
1574	0.5851063442
1575	0.5850851791
1576	0.5850714722
1577	0.5850435846
1578	0.5850219078
1579	0.5850043923
1580	0.5849916597
1581	0.5849700346
1582	0.5849532448
1583	0.5849418507
1584	0.5849284958
1585	0.5848965583
1586	0.5848676165
1587	0.5848101343
1588	0.5847920478
1589	0.5847615126
1590	0.5847543514
1591	0.5847183089
1592	0.5846936405
1593	0.5846728964
1594	0.5846590311
1595	0.5846466745
1596	0.5845937021
1597	0.5845582629
1598	0.5845314668
1599	0.5845198708
1600	0.584508625
1601	0.584487973
1602	0.5844580781
1603	0.5844115957
1604	0.5843829809
1605	0.5843685045
1606	0.5843449224
1607	0.5843100547
1608	0.5842960616
1609	0.584253344
1610	0.5842312577
1611	0.5841926025
1612	0.5841762285
1613	0.5841399803
1614	0.5841283277
1615	0.5841121854
1616	0.5840686364
1617	0.5840374386
1618	0.5839913951
1619	0.583972943
1620	0.5839512605
1621	0.5839387315
1622	0.5839142528
1623	0.5838743478
1624	0.583860282
1625	0.5838372432
1626	0.5838134479
1627	0.5838047381
1628	0.583793472
1629	0.5837469405
1630	0.5837026516
1631	0.5836895552
1632	0.58367427
1633	0.5836453889
1634	0.5836344421
1635	0.583617728
1636	0.5835859694
1637	0.5835715519
1638	0.5835310176
1639	0.5835169015
1640	0.5834684365
1641	0.5834460669
1642	0.5834320807
1643	0.5834222621
1644	0.5834149787
1645	0.5833926774
1646	0.5833783656
1647	0.5833497921
1648	0.5833240024
1649	0.5832994075
1650	0.5832905977
1651	0.5832732484
1652	0.5832360263
1653	0.5832186694
1654	0.5831653703
1655	0.5831396177
1656	0.5831131379
1657	0.5831003153
1658	0.5830858532
1659	0.583072214
1660	0.5830567746
1661	0.5830422265
1662	0.5830002817
1663	0.5829664834
1664	0.5829221125
1665	0.5828912553
1666	0.5828803292
1667	0.5828518095
1668	0.5828226503
1669	0.5827861722
1670	0.5827523321
1671	0.5827301288
1672	0.5827010674
1673	0.58267055
1674	0.5826495875
1675	0.5826364247
1676	0.5826214964
1677	0.5826007821
1678	0.5825856512
1679	0.5825696866
1680	0.5825535943
1681	0.5825353738
1682	0.5825077886
1683	0.5824904166
1684	0.5824770449
1685	0.5824551128
1686	0.5824375648
1687	0.5824174174
1688	0.5824065548
1689	0.5823652018
1690	0.5823467014
1691	0.5823340981
1692	0.5823169621
1693	0.5822988544
1694	0.5822842126
1695	0.5822654442
1696	0.5822461685
1697	0.5822240754
1698	0.5822030802
1699	0.5821870148
1700	0.5821572013
1701	0.5821228729
1702	0.5820940777
1703	0.5820752989
1704	0.582038905
1705	0.5820175943
1706	0.5820069167
1707	0.5819524028
1708	0.5819020283
1709	0.5818868203
1710	0.5818682037
1711	0.5818532498
1712	0.5818335887
1713	0.581797215
1714	0.5817779741
1715	0.581765182
1716	0.5817505023
1717	0.5817403058
1718	0.5817115038
1719	0.5816871142
1720	0.581676615
1721	0.5816581908
1722	0.5816330371
1723	0.581616104
1724	0.5815959013
1725	0.5815776758
1726	0.5815374612
1727	0.5814932275
1728	0.5814783478
1729	0.5814560114
1730	0.5814311892
1731	0.5814183502
1732	0.5813973302
1733	0.5813758642
1734	0.5813580209
1735	0.5813399877
1736	0.5813121094
1737	0.5813017251
1738	0.5812840641
1739	0.581268965
1740	0.5812571446
1741	0.5812379732
1742	0.5812032986
1743	0.5811934192
1744	0.5811682552
1745	0.5811431679
1746	0.5811163317
1747	0.5811015093
1748	0.5810659465
1749	0.5810532718
1750	0.5810335675
1751	0.5810225989
1752	0.5810122251
1753	0.5809844137
1754	0.5809669785
1755	0.5809480931
1756	0.5809184555
1757	0.58086348
1758	0.5808467883
1759	0.5808355028
1760	0.5808227561
1761	0.5807996494
1762	0.5807737245
1763	0.5807638101
1764	0.5807433572
1765	0.5807034575
1766	0.580685429
1767	0.5806745914
1768	0.5806497722
1769	0.5806324276
1770	0.5806156951
1771	0.5806012138
1772	0.5805865782
1773	0.5805704153
1774	0.580542972
1775	0.5805302916
1776	0.5805165863
1777	0.5804871932
1778	0.5804596153
1779	0.5804398269
1780	0.5804199764
1781	0.5803918826
1782	0.580378081
1783	0.5803597315
1784	0.5803475416
1785	0.5803313342
1786	0.5803107141
1787	0.5802750822
1788	0.5802631293
1789	0.580245401
1790	0.5802297106
1791	0.5802037385
1792	0.5801868978
1793	0.5801621146
1794	0.5801405119
1795	0.5801134983
1796	0.5801006417
1797	0.5800564286
1798	0.580038618
1799	0.580007813
1800	0.579982356
1801	0.5799409097
1802	0.5799285961
1803	0.5799152208
1804	0.579900108
1805	0.5798734311
1806	0.579856021
1807	0.57984125
1808	0.5798150812
1809	0.579803722
1810	0.5797807063
1811	0.5797569186
1812	0.5797449795
1813	0.5797029899
1814	0.5796595945
1815	0.5796447593
1816	0.5796214391
1817	0.5796086867
1818	0.5795782794
1819	0.5795681099
1820	0.5795457058
1821	0.5795301537
1822	0.5795149806
1823	0.5795000231
1824	0.579460172
1825	0.5794434162
1826	0.579412675
1827	0.5794003665
1828	0.5793835274
1829	0.579362983
1830	0.5793318795
1831	0.5793127308
1832	0.5792869383
1833	0.5792507018
1834	0.5792251258
1835	0.5792015271
1836	0.5791866247
1837	0.5791693557
1838	0.5791455803
1839	0.5791110969
1840	0.5791006363
1841	0.5790734792
1842	0.579042863
1843	0.5790146193
1844	0.5790072745
1845	0.5789947728
1846	0.5789549054
1847	0.5789333652
1848	0.5789112369
1849	0.5788959509
1850	0.5788866178
1851	0.578846651
1852	0.5788310144
1853	0.5788014508
1854	0.5787646897
1855	0.5787444701
1856	0.5787310058
1857	0.5787187303
1858	0.5786994917
1859	0.5786854696
1860	0.5786691429
1861	0.5786441201
1862	0.5786138226
1863	0.5786050131
1864	0.5785897274
1865	0.5785707407
1866	0.5785494968
1867	0.5785305772
1868	0.5785167131
1869	0.5784914764
1870	0.5784783889
1871	0.5784607649
1872	0.5784424339
1873	0.5784222507
1874	0.5784025149
1875	0.5783665742
1876	0.5783262288
1877	0.5783095748
1878	0.5782784609
1879	0.5782507754
1880	0.5782419213
1881	0.5782105095
1882	0.5782020779
1883	0.5781855922
1884	0.5781668865
1885	0.578151439
1886	0.5781332085
1887	0.5781144798
1888	0.5780882418
1889	0.5780729073
1890	0.5780639364
1891	0.5780546178
1892	0.5780393112
1893	0.5780109305
1894	0.5779891504
1895	0.5779760794
1896	0.5779418373
1897	0.5779253351
1898	0.5779108116
1899	0.5778974352
1900	0.5778800985
1901	0.57785021
1902	0.5778330487
1903	0.5778046265
1904	0.5777794626
1905	0.5777590107
1906	0.5777371302
1907	0.5777142809
1908	0.5777020275
1909	0.5776933955
1910	0.5776783092
1911	0.5776506174
1912	0.5776401589
1913	0.5776135883
1914	0.5775810304
1915	0.5775637367
1916	0.5775458939
1917	0.5775260117
1918	0.5775099011
1919	0.5774917017
1920	0.5774776306
1921	0.5774618043
1922	0.5774526817
1923	0.5774381698
1924	0.5774251495
1925	0.5773843479
1926	0.5773611634
1927	0.5773454541
1928	0.5773208429
1929	0.5772946999
1930	0.5772832762
1931	0.5772662625
1932	0.5772374406
1933	0.5772123413
1934	0.5772021756
1935	0.5771874911
1936	0.5771642396
1937	0.5771457619
1938	0.5771336042
1939	0.5771080861
1940	0.5770870131
1941	0.5770680228
1942	0.5770485169
1943	0.5770287176
1944	0.5770097504
1945	0.5769954447
1946	0.5769503439
1947	0.5769217455
1948	0.5768991468
1949	0.5768820473
1950	0.5768680472
1951	0.5768398456
1952	0.5768183086
1953	0.5767995891
1954	0.5767831107
1955	0.576770869
1956	0.5767400279
1957	0.5767149486
1958	0.5766737603
1959	0.5766589119
1960	0.5766431359
1961	0.5766277466
1962	0.5766078358
1963	0.5765953292
1964	0.5765630557
1965	0.5765457765
1966	0.5765088181
1967	0.5764955567
1968	0.5764765784
1969	0.5764564298
1970	0.576444922
1971	0.5764336684
1972	0.576402733
1973	0.5763594034
1974	0.5763428072
1975	0.5763344604
1976	0.5763238918
1977	0.5763047545
1978	0.5762854395
1979	0.5762710779
1980	0.576239711
1981	0.5762278806
1982	0.5762091568
1983	0.5761851075
1984	0.5761645105
1985	0.5761530555
1986	0.5761237181
1987	0.5760953892
1988	0.5760732714
1989	0.5760641521
1990	0.5760443893
1991	0.5760343687
1992	0.5760244873
1993	0.5760064734
1994	0.5759898203
1995	0.5759693407
1996	0.5759518565
1997	0.5759330989
1998	0.5759033451
1999	0.5758824193
2000	0.5758611472
2001	0.5758341496
2002	0.5758229875
2003	0.5758041965
2004	0.5757900386
2005	0.575780471
2006	0.5757665252
2007	0.5757365482
2008	0.5757219818
2009	0.5757035417
2010	0.5756888885
2011	0.5756684354
2012	0.5756529165
2013	0.5756393827
2014	0.5756239872
2015	0.5756009587
2016	0.5755915767
2017	0.5755589307
2018	0.5755427481
2019	0.5755207239
2020	0.5754885247
2021	0.5754615726
2022	0.5754308727
2023	0.5754207051
2024	0.5753999812
2025	0.5753800689
2026	0.5753609338
2027	0.5753365813
2028	0.5753176536
2029	0.5753033213
2030	0.5752793229
2031	0.575264603
2032	0.5752326849
2033	0.5752212689
2034	0.5751976335
2035	0.5751813628
2036	0.5751640983
2037	0.5751499316
2038	0.5751387368
2039	0.5751212765
2040	0.5751013108
2041	0.5750670987
2042	0.5750417189
2043	0.5750209809
2044	0.5750019045
2045	0.5749878279
2046	0.5749722612
2047	0.5749626996
2048	0.5749509903
2049	0.5749320003
2050	0.5749090391
2051	0.5748874203
2052	0.5748685567
2053	0.5748486426
2054	0.5748214155
2055	0.5748112151
2056	0.5747882434
2057	0.574771904
2058	0.5747541463
2059	0.5747341537
2060	0.5747237093
2061	0.5747110007
2062	0.5746964619
2063	0.574676438
2064	0.5746543595
2065	0.5746318394
2066	0.5746214566
2067	0.5746074341
2068	0.5745923227
2069	0.5745755528
2070	0.5745632892
2071	0.5745315178
2072	0.574511056
2073	0.574500134
2074	0.5744658751
2075	0.5744484305
2076	0.5744354868
2077	0.5744084291
2078	0.5743955436
2079	0.5743611296
2080	0.574343144
2081	0.5743297748
2082	0.5743108818
2083	0.574300807
2084	0.5742690056
2085	0.5742449044
2086	0.574214963
2087	0.5742007862
2088	0.5741682524
2089	0.5741453492
2090	0.5741291321
2091	0.5741182154
2092	0.5741047133
2093	0.5740783892
2094	0.5740586079
2095	0.574044215
2096	0.5740152603
2097	0.5739977938
2098	0.5739817574
2099	0.5739549307
2100	0.5739395618
2101	0.573922021
2102	0.5739043667
2103	0.5738866377
2104	0.573860673
2105	0.5738468559
2106	0.5738225894
2107	0.5738019133
2108	0.5737840341
2109	0.5737592404
2110	0.5737367132
2111	0.5737212753
2112	0.573704413
2113	0.5736950592
2114	0.573671784
2115	0.5736573704
2116	0.5736481492
2117	0.5736242302
2118	0.573613002
2119	0.5735961795
2120	0.5735764528
2121	0.5735619124
2122	0.5735498016
2123	0.5735395276
2124	0.573518997
2125	0.5735000472
2126	0.5734800377
2127	0.5734636433
2128	0.5734504057
2129	0.5734346243
2130	0.5734173358
2131	0.5734013346
2132	0.5733853982
2133	0.5733564696
2134	0.5733308744
2135	0.5733193842
2136	0.5732953969
2137	0.5732815743
2138	0.5732638261
2139	0.573242917
2140	0.5732247842
2141	0.5732089166
2142	0.5731834316
2143	0.5731632004
2144	0.5731405771
2145	0.5731006486
2146	0.5730903839
2147	0.5730761442
2148	0.5730567033
2149	0.57303674
2150	0.5730254278
2151	0.5730125604
2152	0.5729995311
2153	0.5729831905
2154	0.5729634402
2155	0.5729397353
2156	0.5729093729
2157	0.5728824967
2158	0.5728723754
2159	0.5728522863
2160	0.572827307
2161	0.5728098407
2162	0.5727751199
2163	0.5727378688
2164	0.5727221614
2165	0.5726985241
2166	0.5726845055
2167	0.5726750645
2168	0.5726471449
2169	0.5726369199
2170	0.5726221204
2171	0.5725867611
2172	0.5725718089
2173	0.5725548691
2174	0.5725453175
2175	0.5725280696
2176	0.572508481
2177	0.5724929652
2178	0.5724728549
2179	0.5724478386
2180	0.5724361666
2181	0.5724202929
2182	0.5724002566
2183	0.572390043
2184	0.5723750643
2185	0.5723474395
2186	0.5723186943
2187	0.5723050307
2188	0.5722890141
2189	0.5722741646
2190	0.5722649853
2191	0.5722495088
2192	0.5722289301
2193	0.5722138886
2194	0.5722017162
2195	0.5721758052
2196	0.572153818
2197	0.5721367323
2198	0.5721201281
2199	0.5720817822
2200	0.5720441548
2201	0.5720319769
2202	0.5720061235
2203	0.5719864825
2204	0.5719703609
2205	0.5719537645
2206	0.5719299731
2207	0.5719104806
2208	0.5719011145
2209	0.571885546
2210	0.5718661538
2211	0.5718367361
2212	0.5718115226
2213	0.5717878887
2214	0.5717730181
2215	0.5717540716
2216	0.5717262469
2217	0.5717108356
2218	0.571697423
2219	0.5716809442
2220	0.5716652251
2221	0.571653191
2222	0.5716287191
2223	0.5716173883
2224	0.5715898137
2225	0.5715766017
2226	0.5715553225
2227	0.5715382853
2228	0.5715144419
2229	0.5714925578
2230	0.5714781267
2231	0.5714594674
2232	0.5714276881
2233	0.5714127066
2234	0.571395479
2235	0.5713773197
2236	0.571352127
2237	0.5713290162
2238	0.57130924
2239	0.5712845796
2240	0.571257881
2241	0.5712462989
2242	0.571226298
2243	0.5712126068
2244	0.571198457
2245	0.5711619519
2246	0.5711487777
2247	0.5711160874
2248	0.5710940394
2249	0.5710816618
2250	0.5710697916
2251	0.5710543997
2252	0.5710370656
2253	0.571016492
2254	0.5709926596
2255	0.5709722595
2256	0.5709522767
2257	0.5709362509
2258	0.5709225999
2259	0.5709108759
2260	0.5708918014
2261	0.5708664062
2262	0.5708544075
2263	0.5708281874
2264	0.5708036128
2265	0.5707861004
2266	0.570761605
2267	0.5707527439
2268	0.5707220475
2269	0.5707095823
2270	0.5706854023
2271	0.5706726877
2272	0.5706528769
2273	0.5706229947
2274	0.5706073957
2275	0.5705881634
2276	0.5705641548
2277	0.5705453566
2278	0.570522967
2279	0.5705121758
2280	0.5705045261
2281	0.570481476
2282	0.5704608147
2283	0.5704413263
2284	0.5704201728
2285	0.5704030851
2286	0.5703872903
2287	0.5703665358
2288	0.5703529881
2289	0.5703408406
2290	0.5703295395
2291	0.5703201873
2292	0.5702985977
2293	0.5702893224
2294	0.5702570747
2295	0.5702376397
2296	0.5702206904
2297	0.5702022124
2298	0.5701905484
2299	0.5701759746
2300	0.5701605383
2301	0.5701429842
2302	0.5701328809
2303	0.5701026699
2304	0.5700897134
2305	0.5700727565
2306	0.5700533863
2307	0.57003471
2308	0.5700115897
2309	0.5699863124
2310	0.5699729429
2311	0.5699631567
2312	0.5699529152
2313	0.5699182588
2314	0.5699078676
2315	0.5698904811
2316	0.5698719673
2317	0.5698481079
2318	0.5698359895
2319	0.5698240391
2320	0.5698024206
2321	0.5697819445
2322	0.569756465
2323	0.5697460856
2324	0.5697244677
2325	0.5697125575
2326	0.5696966148
2327	0.5696858032
2328	0.5696568885
2329	0.5696280618
2330	0.5696108563
2331	0.5695959558
2332	0.5695704867
2333	0.5695430533
2334	0.5695262656
2335	0.569504056
2336	0.5694920869
2337	0.5694672317
2338	0.5694521718
2339	0.5694260351
2340	0.5694132287
2341	0.5693981775
2342	0.5693770291
2343	0.5693633008
2344	0.5693337299
2345	0.5693176408
2346	0.5692986097
2347	0.5692799065
2348	0.5692700681
2349	0.569258903
2350	0.5692426382
2351	0.5692338062
2352	0.5692165527
2353	0.5691988132
2354	0.5691791128
2355	0.5691606319
2356	0.5691411627
2357	0.5691270589
2358	0.5691171479
2359	0.5691015407
2360	0.5690869575
2361	0.5690664831
2362	0.5690472308
2363	0.5690305527
2364	0.5690113703
2365	0.5690025857
2366	0.5689890231
2367	0.568978386
2368	0.5689667209
2369	0.5689474929
2370	0.5689363109
2371	0.5689191219
2372	0.568890084
2373	0.5688767861
2374	0.5688586849
2375	0.5688406985
2376	0.5688275935
2377	0.5688124516
2378	0.5687968943
2379	0.5687869485
2380	0.5687709553
2381	0.5687533302
2382	0.5687304195
2383	0.5687077302
2384	0.5686808774
2385	0.5686643481
2386	0.5686494447
2387	0.5686176138
2388	0.5685955881
2389	0.5685773248
2390	0.568555004
2391	0.5685345877
2392	0.5685183763
2393	0.5685030625
2394	0.5684865707
2395	0.5684726885
2396	0.568458474
2397	0.5684375569
2398	0.5684134398
2399	0.5683960476
2400	0.5683780227
2401	0.5683551659
2402	0.5683411293
2403	0.5683271207
2404	0.5683115913
2405	0.568279213
2406	0.5682514953
2407	0.5682404808
2408	0.5682196169
2409	0.56819108
2410	0.5681763003
2411	0.5681600981
2412	0.5681405119
2413	0.5681315798
2414	0.5681137814
2415	0.5680961609
2416	0.5680853715
2417	0.5680600952
2418	0.5680381806
2419	0.5680251022
2420	0.5680005775
2421	0.5679829152
2422	0.5679630377
2423	0.5679492434
2424	0.5679390074
2425	0.5679244326
2426	0.5679078508
2427	0.5678898891
2428	0.5678682483
2429	0.5678461087
2430	0.567830006
2431	0.5678114649
2432	0.5677911057
2433	0.56776374
2434	0.5677524723
2435	0.5677404512
2436	0.5677195669
2437	0.5677039094
2438	0.5676860781
2439	0.567667857
2440	0.5676466453
2441	0.5676254979
2442	0.567609816
2443	0.5675887202
2444	0.5675671601
2445	0.5675471048
2446	0.5675323084
2447	0.5675205219
2448	0.5675042404
2449	0.5674885818
2450	0.5674780107
2451	0.5674683326
2452	0.567449949
2453	0.5674291441
2454	0.5674126694
2455	0.5673958353
2456	0.5673788516
2457	0.5673707887
2458	0.5673568809
2459	0.5673449456
2460	0.5673232751
2461	0.5672968979
2462	0.5672796074
2463	0.5672554517
2464	0.5672416145
2465	0.5672122105
2466	0.5671856017
2467	0.5671735761
2468	0.567157055
2469	0.5671388589
2470	0.5671215467
2471	0.5670948236
2472	0.5670644111
2473	0.5670453813
2474	0.5670306407
2475	0.5670120462
2476	0.5669937292
2477	0.5669733434
2478	0.5669641552
2479	0.5669496725
2480	0.566931667
2481	0.5669139041
2482	0.5668936645
2483	0.5668770488
2484	0.5668599794
2485	0.5668417783
2486	0.5668262717
2487	0.5668160291
2488	0.5668035446
2489	0.5667877227
2490	0.5667703952
2491	0.5667584018
2492	0.5667474851
2493	0.5667326685
2494	0.5667128399
2495	0.5666887607
2496	0.5666672291
2497	0.5666508516
2498	0.5666338266
2499	0.5666188146
2500	0.566603612
2501	0.5665866487
2502	0.5665722459
2503	0.5665628625
2504	0.5665466707
2505	0.566533066
2506	0.5665209809
2507	0.5665077369
2508	0.5664873841
2509	0.5664676502
2510	0.5664585006
2511	0.5664389528
2512	0.5664255604
2513	0.5664055776
2514	0.5663877505
2515	0.5663680041
2516	0.5663574329
2517	0.5663455103
2518	0.5663215811
2519	0.5662972699
2520	0.5662834082
2521	0.5662634659
2522	0.5662532391
2523	0.5662345738
2524	0.566221614
2525	0.5662071784
2526	0.5661868399
2527	0.5661680676
2528	0.5661467513
2529	0.5661273468
2530	0.5661115228
2531	0.5660983886
2532	0.5660792655
2533	0.5660615587
2534	0.5660467774
2535	0.5660216909
2536	0.5660087798
2537	0.5659884574
2538	0.56597588
2539	0.5659643634
2540	0.5659403772
2541	0.5659290601
2542	0.5659062713
2543	0.5658911592
2544	0.565875921
2545	0.5658599021
2546	0.5658489598
2547	0.565826109
2548	0.5658013528
2549	0.5657841365
2550	0.5657682826
2551	0.5657418539
2552	0.5657174177
2553	0.5657052781
2554	0.5656926607
2555	0.5656656304
2556	0.5656502197
2557	0.5656340699
2558	0.5656173444
2559	0.5656050217
2560	0.5655899466
2561	0.5655644145
2562	0.5655472819
2563	0.5655304667
2564	0.5655209909
2565	0.5655050099
2566	0.5654919499
2567	0.5654805655
2568	0.5654497739
2569	0.5654346947
2570	0.5654192396
2571	0.565399807
2572	0.5653805951
2573	0.5653687399
2574	0.5653570996
2575	0.5653386699
2576	0.5653174271
2577	0.5653026653
2578	0.5652872558
2579	0.5652786567
2580	0.5652657306
2581	0.5652505507
2582	0.5652379349
2583	0.5652226524
2584	0.5652123486
2585	0.5652042003
2586	0.5651858735
2587	0.5651616616
2588	0.565146179
2589	0.5651313928
2590	0.5651113036
2591	0.56509448
2592	0.5650736492
2593	0.5650624217
2594	0.5650383574
2595	0.5650267879
2596	0.565015315
2597	0.5650029344
2598	0.5649909799
2599	0.5649746756
2600	0.5649595551
2601	0.5649489801
2602	0.5649345637
2603	0.5649209913
2604	0.5649055062
2605	0.5648875844
2606	0.5648731005
2607	0.5648649547
2608	0.5648463583
2609	0.5648359569
2610	0.5648182872
2611	0.5648008319
2612	0.5647827391
2613	0.5647640663
2614	0.5647505797
2615	0.5647404326
2616	0.5647279722
2617	0.5647110056
2618	0.5646976418
2619	0.5646833079
2620	0.5646592588
2621	0.5646510407
2622	0.564634935
2623	0.5646092051
2624	0.5645893262
2625	0.5645710967
2626	0.5645579585
2627	0.5645401997
2628	0.5645208565
2629	0.5644962938
2630	0.5644674807
2631	0.5644502411
2632	0.5644386948
2633	0.5644193436
2634	0.5644106748
2635	0.5643908349
2636	0.5643823907
2637	0.5643635979
2638	0.564338084
2639	0.5643130361
2640	0.5642966129
2641	0.5642828427
2642	0.5642638685
2643	0.5642513424
2644	0.564239889
2645	0.5642211132
2646	0.5642043795
2647	0.5641922103
2648	0.564163014
2649	0.5641481233
2650	0.5641310914
2651	0.5641100393
2652	0.5640895484
2653	0.5640785361
2654	0.564064513
2655	0.5640543382
2656	0.5640463589
2657	0.5640292528
2658	0.5640132055
2659	0.5639953744
2660	0.563980342
2661	0.5639515758
2662	0.5639394974
2663	0.56391923
2664	0.5639063453
2665	0.5638910197
2666	0.5638711256
2667	0.5638503804
2668	0.5638361118
2669	0.5638204591
2670	0.5638005875
2671	0.5637884552
2672	0.5637670089
2673	0.5637546371
2674	0.5637334162
2675	0.5637177945
2676	0.5637022785
2677	0.5636865791
2678	0.5636783376
2679	0.5636637839
2680	0.5636497142
2681	0.5636311641
2682	0.5636121596
2683	0.5635972529
2684	0.5635820972
2685	0.5635683909
2686	0.5635606122
2687	0.5635367695
2688	0.563524483
2689	0.5635138482
2690	0.5634974783
2691	0.5634776533
2692	0.5634678019
2693	0.5634524234
2694	0.5634435156
2695	0.563434969
2696	0.5634181312
2697	0.5634069134
2698	0.5633917572
2699	0.5633680658
2700	0.5633549985
2701	0.5633390779
2702	0.5633195308
2703	0.5633081444
2704	0.5632937823
2705	0.563272547
2706	0.5632612558
2707	0.5632502166
2708	0.5632394243
2709	0.5632255191
2710	0.5632088267
2711	0.5631976381
2712	0.5631786422
2713	0.5631613529
2714	0.5631456797
2715	0.5631315639
2716	0.5631162497
2717	0.5631005591
2718	0.5630868327
2719	0.563076536
2720	0.5630614745
2721	0.5630403269
2722	0.563023162
2723	0.5630097114
2724	0.5629997627
2725	0.5629836477
2726	0.5629655791
2727	0.5629526789
2728	0.5629369356
2729	0.562922226
2730	0.5629046973
2731	0.5628854443
2732	0.5628675449
2733	0.5628546751
2734	0.5628417773
2735	0.5628280184
2736	0.5628139685
2737	0.5628013913
2738	0.5627883638
2739	0.5627734326
2740	0.56276103
2741	0.5627429613
2742	0.5627269326
2743	0.5627115166
2744	0.5627000064
2745	0.5626883517
2746	0.562673378
2747	0.5626604726
2748	0.5626466683
2749	0.562636085
2750	0.5626168821
2751	0.5625987974
2752	0.5625877618
2753	0.5625745814
2754	0.5625642585
2755	0.5625513513
2756	0.5625437528
2757	0.562530748
2758	0.5625131096
2759	0.5624976539
2760	0.5624840933
2761	0.562469958
2762	0.5624528272
2763	0.5624426719
2764	0.5624242835
2765	0.5624144068
2766	0.5623980642
2767	0.5623871657
2768	0.5623746872
2769	0.5623518941
2770	0.5623418489
2771	0.5623293446
2772	0.5623081381
2773	0.5622871791
2774	0.5622634503
2775	0.5622353446
2776	0.5622078519
2777	0.5621940331
2778	0.5621672327
2779	0.5621597332
2780	0.5621474227
2781	0.5621387756
2782	0.5621161955
2783	0.5620971541
2784	0.5620768867
2785	0.5620570728
2786	0.5620388725
2787	0.5620119402
2788	0.5619989709
2789	0.5619878439
2790	0.5619681177
2791	0.5619556669
2792	0.5619452733
2793	0.5619306579
2794	0.5619174206
2795	0.5619073869
2796	0.5618936962
2797	0.5618714382
2798	0.5618631303
2799	0.5618479501
2800	0.5618340516
2801	0.5618224738
2802	0.5618036334
2803	0.5617933144
2804	0.5617795383
2805	0.561764166
2806	0.5617500701
2807	0.5617397601
2808	0.5617237597
2809	0.5617132507
2810	0.5616983406
2811	0.5616803535
2812	0.5616702468
2813	0.5616633489
2814	0.5616407408
2815	0.5616273415
2816	0.5616170735
2817	0.5616024514
2818	0.5615898932
2819	0.561579456
2820	0.5615646345
2821	0.5615514673
2822	0.5615370289
2823	0.56152632
2824	0.5615166215
2825	0.5614987171
2826	0.5614883957
2827	0.561475377
2828	0.5614589964
2829	0.561448445
2830	0.5614405465
2831	0.5614277527
2832	0.5614111391
2833	0.5613964454
2834	0.5613886305
2835	0.561362393
2836	0.5613430983
2837	0.5613292949
2838	0.5613153657
2839	0.5613032929
2840	0.5612853383
2841	0.5612721955
2842	0.5612579744
2843	0.5612450356
2844	0.5612322472
2845	0.5612200539
2846	0.5612001159
2847	0.5611863079
2848	0.5611784895
2849	0.5611611096
2850	0.5611487719
2851	0.5611354365
2852	0.5611227661
2853	0.5611061855
2854	0.5610871308
2855	0.5610728556
2856	0.5610593599
2857	0.5610343492
2858	0.5610213646
2859	0.5610067909
2860	0.5609875094
2861	0.5609815184
2862	0.5609632531
2863	0.5609528437
2864	0.560939367
2865	0.5609221905
2866	0.5609011285
2867	0.560885927
2868	0.5608760075
2869	0.5608612366
2870	0.5608367069
2871	0.5608223478
2872	0.5608023965
2873	0.5607798523
2874	0.5607654524
2875	0.5607527629
2876	0.5607341877
2877	0.5607263641
2878	0.56071522
2879	0.5606963394
2880	0.5606827441
2881	0.5606611251
2882	0.5606424425
2883	0.5606347769
2884	0.5606233425
2885	0.5606072406
2886	0.5605927045
2887	0.5605729322
2888	0.5605611444
2889	0.5605518238
2890	0.560537315
2891	0.5605240664
2892	0.5605110148
2893	0.560486017
2894	0.5604670012
2895	0.5604527848
2896	0.5604356339
2897	0.560424616
2898	0.5604104808
2899	0.5603925516
2900	0.5603820748
2901	0.560370316
2902	0.56035607
2903	0.5603419553
2904	0.560329412
2905	0.5603132306
2906	0.5603016087
2907	0.5602899739
2908	0.5602792904
2909	0.5602700811
2910	0.5602593349
2911	0.5602473971
2912	0.56023516
2913	0.5602259339
2914	0.5602135145
2915	0.560206663
2916	0.5601959218
2917	0.5601883322
2918	0.5601627685
2919	0.5601475107
2920	0.5601319534
2921	0.5601107962
2922	0.5600927045
2923	0.5600840563
2924	0.5600705601
2925	0.560061883
2926	0.5600458161
2927	0.5600325249
2928	0.5600208572
2929	0.5600106216
2930	0.5599927321
2931	0.5599835766
2932	0.559969536
